hour,hour_label,origin,destination,demand,served,unmet,rate,base_rate,regression_rate,empirical_rate,normal_z,normal_quantile,origin_latitude,origin_longitude,dest_latitude,dest_longitude
4,04:00-05:00,grid_8126_22772,grid_8126_22773,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,-0.48841741411002293,0.31262710481182454,36.5004532,127.2334516,36.500223,127.23654400000001
4,04:00-05:00,grid_8127_22775,grid_8129_22771,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,-2.035114902301627,0.02091965642902055,36.504490000000004,127.25008166666667,36.513197999999996,127.22922033333333
4,04:00-05:00,grid_8123_22785,grid_8121_22783,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,-1.194611930960571,0.11611934278993608,36.4860875,127.303781,36.4784895,127.293617
4,04:00-05:00,grid_8120_22782,grid_8122_22783,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,0.2777228141334414,0.6093874269344011,36.474751,127.289528,36.481502,127.294755
5,05:00-06:00,grid_8129_22778,grid_8129_22777,1,1,0,0.48315094453910873,0.3534971468603867,0.3909442291249144,0.3333333333333333,-1.1548406380696699,0.12407784606558514,36.51448847126437,127.26551265517242,36.51443824137931,127.25935927586207
5,05:00-06:00,grid_8122_22775,grid_8123_22776,2,2,0,0.4338772200115606,0.31744605096055656,0.28794109798254247,0.3333333333333333,0.09916773615576326,0.539497454313927,36.483655222222225,127.25031246031746,36.48767984126984,127.2568466984127
5,05:00-06:00,grid_8122_22775,grid_8124_22776,1,1,0,0.0648205382032091,0.04742591434783865,0.13550261242239617,0.0,-0.10484395584408356,0.4582498152552406,36.48382380555555,127.25016097222222,36.49069466666666,127.25634722222223
5,05:00-06:00,grid_8128_22777,grid_8129_22777,1,1,0,0.08840591007926618,0.06468213988162215,0.18480611394749186,0.0,-2.533340345260174,0.005649059739322504,36.50936406521739,127.26140332608696,36.51411897826087,127.25945828260869
5,05:00-06:00,grid_8122_22776,grid_8123_22776,1,1,0,0.09503304549820235,0.06953088019545117,0.19865965770128907,0.0,-1.3727243429561988,0.08491902926582728,36.482792777777775,127.25394962222224,36.487510155555555,127.25683880000001
5,05:00-06:00,grid_8122_22776,grid_8126_22774,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,-1.2022893511669146,0.11462572063132298,36.481165,127.252393,36.501737,127.243063
5,05:00-06:00,grid_8123_22776,grid_8124_22777,1,1,0,0.22880452448356614,0.16740471587164854,0.1687753786809006,0.16666666666666666,-0.8069747732696878,0.20984050863199566,36.48787816666667,127.25710045238095,36.49014069047619,127.25992826190475
5,05:00-06:00,grid_8124_22776,grid_8122_22777,1,1,0,0.08231378582539252,0.06022484021905472,0.17207097205444208,0.0,-1.1399251100101884,0.12715875139700594,36.490756536585366,127.25659414634147,36.48304043902439,127.26016334146341
5,05:00-06:00,grid_8122_22777,grid_8123_22775,1,1,0,0.079621401709316,0.05825495872747827,0.1664427392213665,0.0,-0.4620431986960435,0.3220251710740062,36.482700073170726,127.2601266097561,36.486559853658534,127.25024909756097
5,05:00-06:00,grid_8121_22782,grid_8120_22780,1,1,0,0.057032907115588886,0.04172809795859187,0.1192231370245482,0.0,-0.15968488502303504,0.4365646540550584,36.47815693939394,127.28837612121212,36.47404109090909,127.277925
5,05:00-06:00,grid_8121_22782,grid_8119_22780,2,2,0,0.3170491165293319,0.23196882749476458,0.04372045950885114,0.3333333333333333,-0.15373894506800442,0.43890778804180225,36.47735171428572,127.28886135714286,36.4702655,127.2770945
5,05:00-06:00,grid_8123_22775,grid_8124_22777,1,1,0,0.055090957105181665,0.04030727120499979,0.11516363201428512,0.0,-0.55321995124039,0.2900564034352981,36.48664677419355,127.25075987096774,36.49040616129032,127.2595875483871
5,05:00-06:00,grid_8123_22775,grid_8123_22777,1,1,0,0.6296846127362645,0.4607084318886999,0.07821456730104742,0.6666666666666666,0.9708335674373668,0.8341844180022329,36.48684918181818,127.24960486363635,36.48807131818182,127.26049581818182
5,05:00-06:00,grid_8130_22775,grid_8129_22775,1,1,0,0.055090957105181665,0.04030727120499979,0.11516363201428512,0.0,0.34762744211473917,0.6359400028231754,36.51810463333334,127.25111913333333,36.512771199999996,127.2495261
5,05:00-06:00,grid_8124_22777,grid_8123_22777,2,1,1,0.05146972583890925,0.03765779916066788,0.10759371188762253,0.0,0.13639221315273065,0.5542443854207637,36.490378655172414,127.25994731034483,36.48693793103448,127.26160127586206
5,05:00-06:00,grid_8151_22782,grid_8152_22782,1,1,0,0.33107331697286874,0.24222962673322526,0.07303702876159596,0.3333333333333333,1.7503065609642618,0.9599672853003194,36.61256284,127.28970903999999,36.6171142,127.28773368
5,05:00-06:00,grid_8150_22782,grid_8148_22783,1,1,0,0.045535651043747696,0.033316136305497894,0.09518896087285114,0.0,-0.39122111181475383,0.347816902220504,36.60857076,127.28867892,36.60113864,127.29516939999999
5,05:00-06:00,grid_8128_22772,grid_8129_22772,1,1,0,0.1830060615793131,0.13389629339989192,0.07303702876159596,0.16666666666666666,-0.26680240866133953,0.394810649808933,36.510958,127.23281470833332,36.51325245833333,127.232607125
5,05:00-06:00,grid_8130_22772,grid_8129_22771,1,1,0,0.18797158233071296,0.13752931417349368,0.08341708811474384,0.16666666666666666,-2.532339537189895,0.005665210798508846,36.51894947826087,127.23448113043479,36.51398495652174,127.22900069565216
5,05:00-06:00,grid_8124_22774,grid_8125_22776,1,1,0,0.1860917589461347,0.13615394233460854,0.0794874542893577,0.16666666666666666,-0.24759474654519542,0.40222398792096814,36.49207295238095,127.24471090476192,36.49450338095238,127.25618909523808
5,05:00-06:00,grid_8129_22775,grid_8130_22774,1,1,0,0.17280560546516835,0.12643313478708104,0.051713718439279174,0.16666666666666666,-0.7431421139905484,0.22869782242977416,36.5121904375,127.2484238125,36.5176275,127.2446933125
5,05:00-06:00,grid_8132_22779,grid_8132_22778,1,1,0,0.023323722188589482,0.017064789670846424,0.048756541916704074,0.0,-2.0062964980005025,0.022412311723449818,36.52755953333334,127.27064893333333,36.5289386,127.2650194
5,05:00-06:00,grid_8129_22776,grid_8128_22774,1,1,0,0.15380005957973217,0.11252773664813148,0.011984009470851856,0.16666666666666666,-0.868332580814746,0.19260614552707317,36.5143855,127.257105125,36.511336125,127.242537
5,05:00-06:00,grid_8129_22776,grid_8130_22773,1,1,0,0.15476816534950774,0.11323605075026201,0.014007764048367633,0.16666666666666666,0.8684606859216659,0.8074289072970716,36.514874875,127.257608375,36.51865975,127.238118375
5,05:00-06:00,grid_8128_22774,grid_8129_22771,1,1,0,0.151475413941553,0.11082691082993573,0.007124507133149713,0.16666666666666666,-0.38477715511313526,0.35020126301900234,36.51084371428571,127.24303342857142,36.51447971428571,127.22897314285714
5,05:00-06:00,grid_8127_22778,grid_8128_22778,1,1,0,0.2961345107871112,0.21666666666666667,0.0,0.3333333333333333,-1.9531901377364673,0.025398534629312963,36.505791,127.2663065,36.51133575,127.265126
5,05:00-06:00,grid_8123_22788,grid_8123_22785,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,0.2505216663651423,0.598908024272077,36.48674166666667,127.32118166666667,36.485677,127.30287299999999
5,05:00-06:00,grid_8122_22782,grid_8122_22783,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,0.03264952218943973,0.5130229610679788,36.4808,127.2890785,36.48294,127.2929595
5,05:00-06:00,grid_8128_22773,grid_8126_22775,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,0.532776832552783,0.7029059635627954,36.5091735,127.2400165,36.5023075,127.2479755
5,05:00-06:00,grid_8149_22782,grid_8149_22784,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,-0.5999486282842825,0.2742702363334578,36.603065,127.29066800000001,36.605024,127.298957
6,06:00-07:00,grid_8123_22775,grid_8123_22776,3,3,0,0.5115271785167219,0.37425860425399227,0.7597864883447398,0.16666666666666666,0.1380673856795635,0.5549064193340787,36.48681193373494,127.24981239156627,36.487606373493975,127.25663675903614
6,06:00-07:00,grid_8123_22775,grid_8124_22776,1,1,0,0.2239918981217658,0.16388356020170697,0.4682387434334485,0.0,1.035660765874105,0.8498197838945705,36.486914951923076,127.249815,36.490671317307694,127.2556840576923
6,06:00-07:00,grid_8123_22775,grid_8124_22774,1,1,0,0.06915245576818524,0.050595359667073674,0.14455817047735336,0.0,-1.0998220426963046,0.13570483312696913,36.486656114285715,127.24933291428572,36.49173522857143,127.2446353142857
6,06:00-07:00,grid_8123_22775,grid_8122_22776,1,1,0,0.19314950192382666,0.14131773645337609,0.09424115177155076,0.16666666666666666,-0.30636871963063333,0.37966196106029987,36.486431083333336,127.25003466666668,36.482536625,127.25427604166667
6,06:00-07:00,grid_8150_22782,grid_8151_22782,1,1,0,0.3740852189953126,0.27369926332987204,0.47247408570439636,0.16666666666666666,-0.25097966071155176,0.40091491719879974,36.608553786324784,127.28860630769232,36.61148597435898,127.28843537606838
6,06:00-07:00,grid_8151_22782,grid_8150_22782,1,1,0,0.4799812121595015,0.35117801375060664,0.38431813452554275,0.3333333333333333,-0.27324300782535815,0.39233321095435786,36.6116597037037,127.28830101851852,36.608379212962966,127.28860700925925
6,06:00-07:00,grid_8133_22777,grid_8132_22778,1,1,0,0.4605981000357168,0.3369963694622589,0.3437991508445493,0.3333333333333333,-0.9426857934052928,0.17292082104720857,36.53072902631579,127.25913189473685,36.529226078947374,127.26428953947368
6,06:00-07:00,grid_8150_22781,grid_8150_22782,1,1,0,0.2813027884595455,0.20581504444574478,0.2785191746068898,0.16666666666666666,-1.47672416105921,0.06987479644162486,36.60894483783784,127.28450667567567,36.60865116216216,127.28905572972972
6,06:00-07:00,grid_8150_22781,grid_8151_22782,1,1,0,0.03552019573714875,0.025988333440975363,0.07425238125992961,0.0,-0.6497044389494426,0.2579415780244329,36.60912281818182,127.28451790909092,36.61230890909091,127.28934922727272
6,06:00-07:00,grid_8123_22776,grid_8122_22775,1,1,0,0.12367341011681253,0.09048558864040249,0.2585302532582928,0.0,-0.10861522173207128,0.456753843494613,36.48723806451613,127.25691599999999,36.48354383870968,127.25004343548387
6,06:00-07:00,grid_8123_22776,grid_8122_22777,1,1,0,0.11751592591451195,0.0859804684042669,0.2456584811550483,0.0,0.03302508375136204,0.5131727076962448,36.48800133333333,127.25702911111111,36.48343359259259,127.26008931481482
6,06:00-07:00,grid_8124_22776,grid_8125_22776,1,1,0,0.10007884843547726,0.0732226393901847,0.20920754111481343,0.0,0.22494441602628568,0.5889887421914848,36.49120096,127.25660394,36.49516474,127.25606892
6,06:00-07:00,grid_8124_22776,grid_8124_22774,1,1,0,0.09777221399411734,0.07153499145513108,0.2043856898718031,0.0,-0.3687234170818366,0.3561669462273732,36.4912203877551,127.25592787755103,36.49179504081633,127.244905
6,06:00-07:00,grid_8124_22776,grid_8126_22775,1,1,0,0.06238195271754624,0.0456417244972335,0.13040492713495286,0.0,0.7363655900440138,0.7692458801476346,36.49203084375,127.25639971875,36.5015301875,127.24891903125
6,06:00-07:00,grid_8122_22775,grid_8123_22775,1,1,0,0.25209955725541133,0.1844485149450868,0.2174719474621528,0.16666666666666666,1.3158524950675825,0.9058882220649491,36.4834781875,127.24993752083333,36.486552770833335,127.249424125
6,06:00-07:00,grid_8124_22774,grid_8123_22775,1,1,0,0.2202642682942485,0.16115624170326953,0.15092259534267488,0.16666666666666666,1.235924785043748,0.891756738414119,36.491719051282054,127.24420038461537,36.487205025641025,127.24939633333332
6,06:00-07:00,grid_8124_22774,grid_8123_22776,1,1,0,0.3312345472639541,0.2423475907950373,0.07337406893820174,0.3333333333333333,0.47884619402563533,0.6839759744041903,36.49170355,127.24553,36.48725925,127.2568483
6,06:00-07:00,grid_8151_22781,grid_8151_22782,1,1,0,0.21986158129775446,0.16086161596374166,0.15008080751545236,0.16666666666666666,-0.6576169175579722,0.25539216048907654,36.61174984210526,127.28470639473684,36.61123257894737,127.28928705263158
6,06:00-07:00,grid_8151_22781,grid_8149_22780,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,-0.8559472785881462,0.196013470990834,36.611476,127.284605,36.60232,127.279933
6,06:00-07:00,grid_8126_22776,grid_8126_22777,1,1,0,0.4974830697307706,0.3639832390867639,0.11138068310503968,0.5,0.722139352329112,0.7648955970567268,36.50059106060606,127.2546857878788,36.50126012121212,127.25947533333334
6,06:00-07:00,grid_8128_22774,grid_8128_22774,1,1,0,0.06086147970193794,0.04452927117602875,0.12722648907436787,0.0,-1.9183415091276488,0.02753386118274237,36.510280903225805,127.2436124516129,36.51056912903226,127.243371
6,06:00-07:00,grid_8128_22774,grid_8126_22775,1,1,0,0.033656273920348485,0.024624595976199717,0.07035598850342777,0.0,-0.12938594752532406,0.44852613323241664,36.51092095238095,127.24283228571429,36.50218319047619,127.24890238095239
6,06:00-07:00,grid_8133_22776,grid_8132_22778,1,1,0,0.20032910435357348,0.1465706889792755,0.10924958755983478,0.16666666666666666,-0.037678052907569815,0.4849721874058686,36.5307692962963,127.25479833333333,36.52921862962963,127.26422992592592
6,06:00-07:00,grid_8129_22771,grid_8130_22772,1,1,0,0.19357782935061038,0.14163112200089795,0.09513653905018456,0.16666666666666666,-0.5664512804794117,0.2855435215663272,36.51424472,127.22900004000002,36.5190128,127.2343484
6,06:00-07:00,grid_8129_22777,grid_8130_22776,1,1,0,0.04403753936912812,0.03222004364824057,0.09205726756640163,0.0,1.3549220572232539,0.9122788043588966,36.51493095833333,127.25891116666666,36.51832120833333,127.254616375
6,06:00-07:00,grid_8129_22777,grid_8128_22774,1,1,0,0.1885585959732483,0.1379588024113824,0.08464419736585446,0.16666666666666666,0.0415560958356305,0.516573713283962,36.513662043478256,127.25893008695651,36.51102860869565,127.24282526086957
6,06:00-07:00,grid_8129_22777,grid_8129_22775,2,2,0,0.026315438699276317,0.019253677559188952,0.05501050731196844,0.0,1.316731262442899,0.9060356396908078,36.5142355625,127.2588276875,36.5130894375,127.25010156249999
6,06:00-07:00,grid_8130_22772,grid_8129_22771,1,0,1,0.18959621148475478,0.13871797328127589,0.08681325699412154,0.16666666666666666,-1.9533917528167408,0.025386596361185954,36.51894947826087,127.23448113043479,36.51398495652174,127.22900069565216
6,06:00-07:00,grid_8120_22776,grid_8121_22777,1,1,0,0.777913876377326,0.5691602984752712,0.07855323373886966,0.8333333333333334,-0.5826969178797603,0.28004867421534946,36.47440363636363,127.25498422727273,36.47966763636364,127.26185259090909
6,06:00-07:00,grid_8127_22773,grid_8126_22773,1,1,0,0.3297907847074597,0.24129126264286638,0.07035598850342777,0.3333333333333333,1.129979213962431,0.8707575083907573,36.50513110526316,127.2386544736842,36.500877789473684,127.23720205263159
6,06:00-07:00,grid_8132_22778,grid_8129_22777,1,1,0,0.018618774424961283,0.01362241699338786,0.038921191409679604,0.0,0.18482109881168812,0.5733153207544087,36.529287875,127.265119125,36.5151605,127.25904075
6,06:00-07:00,grid_8127_22775,grid_8125_22775,2,2,0,0.4705172048799432,0.34425367755918895,0.05501050731196844,0.5,0.515415721640877,0.6968687256768632,36.504472125,127.2500751875,36.495993625,127.2490686875
6,06:00-07:00,grid_8150_22783,grid_8150_22781,2,2,0,0.17337544168755964,0.1268500551741149,0.05290491954509017,0.16666666666666666,-0.3428271143365353,0.3658642632239264,36.6087929375,127.292859625,36.60927875,127.2845805
6,06:00-07:00,grid_8150_22783,grid_8151_22783,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,-1.238672819747884,0.10773334418539227,36.607365,127.293813,36.61205325,127.29312975
6,06:00-07:00,grid_8124_22777,grid_8122_22777,1,1,0,0.4670913067196676,0.341747120884138,0.04784891681182284,0.5,0.06912318187015576,0.5275542156527774,36.49048646666667,127.25971826666667,36.482918733333335,127.260949
6,06:00-07:00,grid_8127_22777,grid_8127_22778,1,1,0,0.021480111082173393,0.01571591252716228,0.044902607220463665,0.0,0.35768960336302125,0.6397121928184857,36.50466864285714,127.26174435714286,36.50583407142857,127.2667005
6,06:00-07:00,grid_8126_22773,grid_8126_22777,1,1,0,0.3138156408832275,0.2296030566559415,0.03696111425507096,0.3333333333333333,-0.5979868864200991,0.27492434156340473,36.50130433333333,127.23948925,36.50036658333334,127.25902958333334
6,06:00-07:00,grid_8125_22774,grid_8125_22774,1,1,0,0.010569327338746543,0.0077330430597511894,0.022094408742146257,0.0,0.7259444351847844,0.766063582725412,36.49584811111111,127.2444811111111,36.49584655555556,127.24343066666665
6,06:00-07:00,grid_8125_22774,grid_8126_22777,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,-1.1562455095390993,0.12379037486210609,36.496658999999994,127.2440445,36.500862999999995,127.258291
6,06:00-07:00,grid_8127_22776,grid_8127_22777,1,1,0,0.15531757185016476,0.11363802374160963,0.015156258309360843,0.16666666666666666,-0.831911987210483,0.202729312575661,36.50466725,127.254139125,36.50460175,127.26062825
6,06:00-07:00,grid_8129_22776,grid_8128_22777,1,1,0,0.008221456930861225,0.006015224850418867,0.01718635671548248,0.0,0.4130366052502967,0.6602101026000513,36.514520250000004,127.257066125,36.50986025,127.260070375
6,06:00-07:00,grid_8131_22772,grid_8129_22774,1,1,0,0.15628871232441685,0.1143485581837522,0.01718635671548248,0.16666666666666666,0.10774593210790318,0.5429013834909844,36.522191375,127.232775875,36.51255775,127.242425
6,06:00-07:00,grid_8120_22775,grid_8120_22776,1,1,0,0.15531757185016476,0.11363802374160963,0.015156258309360843,0.16666666666666666,-0.38824253455761315,0.3489182794927477,36.475047875,127.249936375,36.4745255,127.254066125
6,06:00-07:00,grid_8148_22783,grid_8149_22782,1,1,0,0.1539521162861154,0.11263898886128555,0.012301872937006346,0.16666666666666666,1.6343548319432935,0.9489078167272527,36.600928571428575,127.295103,36.60403414285714,127.29056342857143
6,06:00-07:00,grid_8128_22776,grid_8129_22776,1,1,0,0.0012452756285905294,0.0009111052906694557,0.002603157973341302,0.0,-0.3945863950115819,0.3465740778507104,36.5097732,127.2565912,36.5147324,127.25705980000001
6,06:00-07:00,grid_8151_22783,grid_8152_22781,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,1.1783708535228985,0.8806756039326216,36.61154275,127.292873,36.6182295,127.28578225
6,06:00-07:00,grid_8126_22772,grid_8126_22776,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,1.6563968988694309,0.9511792656467009,36.502212,127.234235,36.501311,127.252356
6,06:00-07:00,grid_8125_22777,grid_8120_22780,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,0.49260075202220405,0.6888526417102286,36.493972,127.261506,36.471932,127.276395
6,06:00-07:00,grid_8124_22779,grid_8126_22779,1,1,0,0.1480672553935556,0.10833333333333334,0.0,0.16666666666666666,0.0013277297967154522,0.5005296873972306,36.492629,127.269699,36.499178,127.270106
7,07:00-08:00,grid_8123_22775,grid_8123_22776,1,1,0,1.8495957468230044,1.3532558028438544,0.7712070557443452,1.6666666666666667,-0.8784989201082039,0.18983651174520755,36.48681193373494,127.24981239156627,36.487606373493975,127.25663675903614
7,07:00-08:00,grid_8123_22775,grid_8123_22775,1,1,0,0.49237446354544445,0.360245529927013,0.41022532360098934,0.3333333333333333,-0.7790039757593913,0.2179886863786416,36.48700442857143,127.24931823076923,36.48666545054945,127.24922358241759
7,07:00-08:00,grid_8123_22775,grid_8124_22774,1,1,0,0.0727057448107168,0.05319512181739585,0.15198606233541673,0.0,-0.21029832167734464,0.4167174225543606,36.486656114285715,127.24933291428572,36.49173522857143,127.2446353142857
7,07:00-08:00,grid_8123_22775,grid_8125_22775,1,1,0,0.3281762169858862,0.2401099649771161,0.06698085231556977,0.3333333333333333,1.2264944449304744,0.8899936677515539,36.48770370588235,127.24910847058824,36.49528864705882,127.24904970588237
7,07:00-08:00,grid_8123_22776,grid_8123_22775,1,1,0,0.3351931608341608,0.24524390843325647,0.7006968812378757,0.0,-0.4239054741697963,0.33581737586062754,36.48753612820513,127.25659853205129,36.48673446153846,127.24990183333333
7,07:00-08:00,grid_8123_22776,grid_8123_22776,1,1,0,0.09919889174330089,0.07257881951658023,0.2073680557616578,0.0,-0.7559998539470978,0.2248246416361973,36.487456326086956,127.25634613043479,36.48753154347826,127.2556267826087
7,07:00-08:00,grid_8123_22776,grid_8122_22776,1,1,0,0.2403305841474356,0.1758377516584401,0.19286976664316216,0.16666666666666666,-0.45890052699939315,0.32315280015630227,36.48710309302326,127.25674090697676,36.482898325581395,127.25383020930232
7,07:00-08:00,grid_8151_22782,grid_8150_22782,1,1,0,0.33621158233506465,0.24598903601489497,0.39330200766160467,0.16666666666666666,-1.324192350177022,0.09271958540578368,36.6116597037037,127.28830101851852,36.608379212962966,127.28860700925925
7,07:00-08:00,grid_8124_22776,grid_8123_22775,1,1,0,1.5237180565231405,1.1148275537666554,0.399507296476158,1.5,0.07659682387555322,0.5305278571439767,36.490846919540225,127.25576505747127,36.48721217241379,127.2494696551724
7,07:00-08:00,grid_8124_22776,grid_8123_22776,1,1,0,0.2479479978476405,0.18141102858134112,0.208793414994308,0.16666666666666666,-1.699164941488529,0.044644055003527805,36.491236729166665,127.25594054166667,36.48772964583333,127.25679660416667
