timestamp,zone_id,operator_name,device_count,effective_device_count,avg_battery,zone_center_latitude,zone_center_longitude
2026-06-12T06:11:12+0900,grid_8109_22803,ALPACA,2,2,92.5,36.424272367948255,127.4086554069724
2026-06-12T06:11:12+0900,grid_8110_22799,ALPACA,1,1,86.0,36.42876392382321,127.38630644204913
2026-06-12T06:11:12+0900,grid_8110_22800,ALPACA,12,12,86.83333333333333,36.42876392382321,127.39189368327995
2026-06-12T06:11:12+0900,grid_8110_22801,ALPACA,4,4,82.0,36.42876392382321,127.39748092451076
2026-06-12T06:11:12+0900,grid_8110_22802,ALPACA,1,1,79.0,36.42876392382321,127.40306816574159
2026-06-12T06:11:12+0900,grid_8111_22798,ALPACA,3,3,99.66666666666667,36.43325547969817,127.3807192008183
2026-06-12T06:11:12+0900,grid_8111_22799,ALPACA,10,10,83.7,36.43325547969817,127.38630644204913
2026-06-12T06:11:12+0900,grid_8111_22800,ALPACA,16,16,79.125,36.43325547969817,127.39189368327995
2026-06-12T06:11:12+0900,grid_8111_22801,ALPACA,2,2,92.0,36.43325547969817,127.39748092451076
2026-06-12T06:11:12+0900,grid_8111_22802,ALPACA,1,1,87.0,36.43325547969817,127.40306816574159
2026-06-12T06:11:12+0900,grid_8111_22803,ALPACA,1,1,94.0,36.43325547969817,127.4086554069724
2026-06-12T06:11:12+0900,grid_8112_22798,ALPACA,11,11,86.18181818181819,36.437747035573125,127.3807192008183
2026-06-12T06:11:12+0900,grid_8112_22799,ALPACA,4,4,88.75,36.437747035573125,127.38630644204913
2026-06-12T06:11:12+0900,grid_8112_22800,ALPACA,1,1,100.0,36.437747035573125,127.39189368327995
2026-06-12T06:11:12+0900,grid_8112_22801,ALPACA,2,2,95.5,36.437747035573125,127.39748092451076
2026-06-12T06:11:12+0900,grid_8112_22802,ALPACA,2,2,75.0,36.437747035573125,127.40306816574159
2026-06-12T06:11:12+0900,grid_8113_22767,GBIKE,1,1,69.0,36.442238591448074,127.20751472266294
2026-06-12T06:11:12+0900,grid_8113_22770,GBIKE,1,1,100.0,36.442238591448074,127.22427644635539
2026-06-12T06:11:12+0900,grid_8113_22798,ALPACA,2,2,79.0,36.442238591448074,127.3807192008183
2026-06-12T06:11:12+0900,grid_8113_22799,ALPACA,2,2,58.0,36.442238591448074,127.38630644204913
2026-06-12T06:11:12+0900,grid_8113_22801,ALPACA,1,1,45.0,36.442238591448074,127.39748092451076
2026-06-12T06:11:12+0900,grid_8113_22803,ALPACA,1,1,32.0,36.442238591448074,127.4086554069724
2026-06-12T06:11:12+0900,grid_8114_22771,GBIKE,1,1,30.0,36.44673014732303,127.2298636875862
2026-06-12T06:11:12+0900,grid_8114_22795,GBIKE,1,1,100.0,36.44673014732303,127.36395747712585
2026-06-12T06:11:12+0900,grid_8114_22802,ALPACA,1,1,67.0,36.44673014732303,127.40306816574159
2026-06-12T06:11:12+0900,grid_8114_22803,ALPACA,1,1,68.0,36.44673014732303,127.4086554069724
2026-06-12T06:11:12+0900,grid_8114_22804,ALPACA,1,1,63.0,36.44673014732303,127.41424264820321
2026-06-12T06:11:12+0900,grid_8114_22806,ALPACA,1,1,49.0,36.44673014732303,127.42541713066485
2026-06-12T06:11:12+0900,grid_8115_22795,GBIKE,7,7,65.85714285714286,36.45122170319799,127.36395747712585
2026-06-12T06:11:12+0900,grid_8115_22804,ALPACA,1,1,38.0,36.45122170319799,127.41424264820321
2026-06-12T06:11:12+0900,grid_8115_22806,ALPACA,1,1,36.0,36.45122170319799,127.42541713066485
2026-06-12T06:11:12+0900,grid_8115_22807,ALPACA,1,1,43.0,36.45122170319799,127.43100437189568
2026-06-12T06:11:12+0900,grid_8116_22781,GBIKE,1,1,54.0,36.455713259072944,127.2857360998944
2026-06-12T06:11:12+0900,grid_8116_22794,GBIKE,1,1,64.0,36.455713259072944,127.35837023589504
2026-06-12T06:11:12+0900,grid_8116_22795,GBIKE,8,8,53.25,36.455713259072944,127.36395747712585
2026-06-12T06:11:12+0900,grid_8118_22794,GBIKE,1,1,74.0,36.46469637082285,127.35837023589504
2026-06-12T06:11:12+0900,grid_8119_22775,GBIKE,1,1,32.0,36.469187926697806,127.25221265250948
2026-06-12T06:11:12+0900,grid_8119_22776,GBIKE,1,1,30.0,36.469187926697806,127.2577998937403
2026-06-12T06:11:12+0900,grid_8119_22777,GBIKE,1,1,68.0,36.469187926697806,127.26338713497111
2026-06-12T06:11:12+0900,grid_8119_22778,GBIKE,3,3,59.333333333333336,36.469187926697806,127.26897437620194
2026-06-12T06:11:12+0900,grid_8119_22779,GBIKE,16,16,69.25,36.469187926697806,127.27456161743275
2026-06-12T06:11:12+0900,grid_8119_22780,GBIKE,8,8,61.875,36.469187926697806,127.28014885866358
2026-06-12T06:11:12+0900,grid_8119_22781,GBIKE,2,2,81.0,36.469187926697806,127.2857360998944
2026-06-12T06:11:12+0900,grid_8120_22774,GBIKE,5,5,70.0,36.47367948257276,127.24662541127866
2026-06-12T06:11:12+0900,grid_8120_22775,GBIKE,31,31,62.516129032258064,36.47367948257276,127.25221265250948
2026-06-12T06:11:12+0900,grid_8120_22776,GBIKE,13,13,66.3076923076923,36.47367948257276,127.2577998937403
2026-06-12T06:11:12+0900,grid_8120_22779,GBIKE,10,10,72.5,36.47367948257276,127.27456161743275
2026-06-12T06:11:12+0900,grid_8120_22780,GBIKE,7,7,55.57142857142857,36.47367948257276,127.28014885866358
2026-06-12T06:11:12+0900,grid_8120_22781,GBIKE,3,3,58.333333333333336,36.47367948257276,127.2857360998944
2026-06-12T06:11:12+0900,grid_8120_22782,GBIKE,2,2,69.5,36.47367948257276,127.2913233411252
2026-06-12T06:11:12+0900,grid_8120_22783,GBIKE,2,2,38.5,36.47367948257276,127.29691058235603
2026-06-12T06:11:12+0900,grid_8121_22774,GBIKE,18,18,71.22222222222223,36.47817103844772,127.24662541127866
2026-06-12T06:11:12+0900,grid_8121_22775,GBIKE,47,47,61.38297872340426,36.47817103844772,127.25221265250948
2026-06-12T06:11:12+0900,grid_8121_22776,GBIKE,26,26,61.84615384615385,36.47817103844772,127.2577998937403
2026-06-12T06:11:12+0900,grid_8121_22777,GBIKE,11,11,51.18181818181818,36.47817103844772,127.26338713497111
2026-06-12T06:11:12+0900,grid_8121_22779,GBIKE,1,1,100.0,36.47817103844772,127.27456161743275
2026-06-12T06:11:12+0900,grid_8121_22780,GBIKE,3,3,70.66666666666667,36.47817103844772,127.28014885866358
2026-06-12T06:11:12+0900,grid_8121_22781,GBIKE,32,32,78.78125,36.47817103844772,127.2857360998944
2026-06-12T06:11:12+0900,grid_8121_22782,GBIKE,35,35,72.34285714285714,36.47817103844772,127.2913233411252
2026-06-12T06:11:12+0900,grid_8121_22783,GBIKE,10,10,51.1,36.47817103844772,127.29691058235603
2026-06-12T06:11:12+0900,grid_8121_22784,GBIKE,5,5,77.8,36.47817103844772,127.30249782358685
2026-06-12T06:11:12+0900,grid_8122_22774,GBIKE,39,39,67.58974358974359,36.482662594322676,127.24662541127866
2026-06-12T06:11:12+0900,grid_8122_22775,GBIKE,50,50,66.74,36.482662594322676,127.25221265250948
2026-06-12T06:11:12+0900,grid_8122_22776,GBIKE,28,28,64.85714285714286,36.482662594322676,127.2577998937403
2026-06-12T06:11:12+0900,grid_8122_22777,GBIKE,34,34,69.11764705882354,36.482662594322676,127.26338713497111
2026-06-12T06:11:12+0900,grid_8122_22778,GBIKE,2,2,100.0,36.482662594322676,127.26897437620194
2026-06-12T06:11:12+0900,grid_8122_22781,GBIKE,2,2,76.5,36.482662594322676,127.2857360998944
2026-06-12T06:11:12+0900,grid_8122_22782,GBIKE,15,15,76.2,36.482662594322676,127.2913233411252
2026-06-12T06:11:12+0900,grid_8122_22783,GBIKE,5,5,53.4,36.482662594322676,127.29691058235603
2026-06-12T06:11:12+0900,grid_8122_22784,GBIKE,15,15,56.266666666666666,36.482662594322676,127.30249782358685
2026-06-12T06:11:12+0900,grid_8122_22785,GBIKE,7,7,57.714285714285715,36.482662594322676,127.30808506481766
2026-06-12T06:11:12+0900,grid_8122_22786,GBIKE,4,4,77.0,36.482662594322676,127.31367230604849
2026-06-12T06:11:12+0900,grid_8123_22772,GBIKE,1,1,31.0,36.487154150197625,127.23545092881703
2026-06-12T06:11:12+0900,grid_8123_22773,GBIKE,2,2,67.5,36.487154150197625,127.24103817004784
2026-06-12T06:11:12+0900,grid_8123_22774,GBIKE,44,44,65.29545454545455,36.487154150197625,127.24662541127866
2026-06-12T06:11:12+0900,grid_8123_22775,GBIKE,27,27,58.592592592592595,36.487154150197625,127.25221265250948
2026-06-12T06:11:12+0900,grid_8123_22776,GBIKE,49,49,60.6530612244898,36.487154150197625,127.2577998937403
