timestamp,operator_name,device_id,battery_level,latitude,longitude,city_code,city_name,source_file,battery_effective,snapshot_date,snapshot_hour,zone_lat_index,zone_lon_index,zone_id,zone_center_latitude,zone_center_longitude
2026-06-18T02:45:10+0900,GBIKE,131838,63.0,36.491828,127.30374,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8124,22785,grid_8124_22785,36.49164570607258,127.30541871411289
2026-06-18T02:45:10+0900,GBIKE,131839,100.0,36.478852,127.288893,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8121,22782,grid_8121_22782,36.47817103844772,127.28865734147932
2026-06-18T02:45:10+0900,GBIKE,131840,50.0,36.500232,127.23599,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22773,grid_8126_22773,36.500628817822495,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131841,64.0,36.487427,127.24465,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8123,22774,grid_8123_22774,36.487154150197625,127.24396034778978
2026-06-18T02:45:10+0900,GBIKE,131842,31.0,36.484546,127.255633,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8122,22776,grid_8122_22776,36.482662594322676,127.25513459621216
2026-06-18T02:45:10+0900,GBIKE,131843,30.0,36.505172,127.249574,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22775,grid_8127_22775,36.50512037369745,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131844,50.0,36.510517,127.246495,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8128,22774,grid_8128_22774,36.5096119295724,127.24396034778978
2026-06-18T02:45:10+0900,GBIKE,131845,49.0,36.498233,127.240191,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8125,22773,grid_8125_22773,36.49613726194754,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131846,55.0,36.509392,127.232513,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8128,22772,grid_8128_22772,36.5096119295724,127.2327860993674
2026-06-18T02:45:10+0900,GBIKE,131847,71.0,36.513651,127.250255,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8129,22775,grid_8129_22775,36.51410348544736,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131848,62.0,36.50517,127.236142,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22773,grid_8127_22773,36.50512037369745,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131849,47.0,36.504742,127.238128,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8127,22773,grid_8127_22773,36.50512037369745,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131850,40.0,36.513938,127.258811,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8129,22777,grid_8129_22777,36.51410348544736,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131851,30.0,36.493795,127.325488,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8124,22789,grid_8124_22789,36.49164570607258,127.32776721095766
2026-06-18T02:45:10+0900,GBIKE,131852,46.0,36.522364,127.234548,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8131,22772,grid_8131_22772,36.52308659719727,127.2327860993674
2026-06-18T02:45:10+0900,GBIKE,131853,32.0,36.495871,127.258512,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8125,22777,grid_8125_22777,36.49613726194754,127.26072172042336
2026-06-18T02:45:10+0900,GBIKE,131854,58.0,36.484671,127.249029,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8122,22775,grid_8122_22775,36.482662594322676,127.24954747200097
2026-06-18T02:45:10+0900,GBIKE,131855,65.0,36.51134,127.233363,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8128,22772,grid_8128_22772,36.5096119295724,127.2327860993674
2026-06-18T02:45:10+0900,GBIKE,131856,58.0,36.51455,127.231636,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8129,22772,grid_8129_22772,36.51410348544736,127.2327860993674
2026-06-18T02:45:10+0900,GBIKE,131857,60.0,36.501792,127.236264,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8126,22773,grid_8126_22773,36.500628817822495,127.23837322357859
2026-06-18T02:45:10+0900,GBIKE,131858,33.0,36.484758,127.249223,12,세종특별시,data/raw/tago_pm_snapshots_sejong_20260618T024502+0900.csv,True,2026-06-18,2,8122,22775,grid_8122_22775,36.482662594322676,127.24954747200097
