timestamp,zone_id,operator_name,interval_count,moved_50m_count,moved_200m_count,avg_distance_m,median_distance_m,avg_speed_kmph,avg_battery_delta
2026-06-12T06:24:31+0900,grid_8116_22795,GBIKE,8,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8118_22794,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8119_22775,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8119_22776,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8119_22777,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8119_22778,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8119_22779,GBIKE,16,1,0,10.702689563955019,0.0,0.04822238101406517,0.0
2026-06-12T06:24:31+0900,grid_8119_22780,GBIKE,8,0,0,0.10291199606703029,0.0,0.00046368358678511773,0.0
2026-06-12T06:24:31+0900,grid_8119_22781,GBIKE,2,0,0,0.46071104733478413,0.46071104733478413,0.0020757944560766245,0.0
2026-06-12T06:24:31+0900,grid_8120_22774,GBIKE,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8120_22775,GBIKE,31,0,0,0.043447897720317305,0.0,0.00019576024004147973,0.0
2026-06-12T06:24:31+0900,grid_8120_22776,GBIKE,13,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8120_22779,GBIKE,10,0,0,0.0374553929004023,0.0,0.00016876021832471625,0.0
2026-06-12T06:24:31+0900,grid_8120_22780,GBIKE,7,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8120_22781,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8120_22782,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8120_22783,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8121_22774,GBIKE,18,0,0,0.01918658749013273,0.0,8.644770333476573e-05,0.0
2026-06-12T06:24:31+0900,grid_8121_22775,GBIKE,47,0,0,0.01467372738268705,0.0,6.611441624239472e-05,-0.02127659574468085
2026-06-12T06:24:31+0900,grid_8121_22776,GBIKE,26,0,0,0.03753777787844526,0.0,0.00016913141472140543,0.0
2026-06-12T06:24:31+0900,grid_8121_22777,GBIKE,11,0,0,0.010108629670627341,0.0,4.5545765724979265e-05,0.0
2026-06-12T06:24:31+0900,grid_8121_22779,GBIKE,1,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8121_22780,GBIKE,3,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8121_22781,GBIKE,32,0,0,0.919479399387896,0.0,0.004142835842048092,-0.03125
2026-06-12T06:24:31+0900,grid_8121_22782,GBIKE,35,0,0,0.002554543963841322,0.0,1.1509835131199949e-05,-0.02857142857142857
2026-06-12T06:24:31+0900,grid_8121_22783,GBIKE,10,0,0,0.29770549603621477,0.0,0.001341351421439766,0.0
2026-06-12T06:24:31+0900,grid_8121_22784,GBIKE,5,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8122_22774,GBIKE,39,1,1,21.69110790680719,0.0,0.09773215076909371,-0.20512820512820512
2026-06-12T06:24:31+0900,grid_8122_22775,GBIKE,50,0,0,0.0246140122124915,0.0,0.00011090168205878521,-0.02
2026-06-12T06:24:31+0900,grid_8122_22776,GBIKE,28,0,0,0.0,0.0,0.0,-0.03571428571428571
2026-06-12T06:24:31+0900,grid_8122_22777,GBIKE,34,0,0,0.0,0.0,0.0,-0.029411764705882353
2026-06-12T06:24:31+0900,grid_8122_22778,GBIKE,2,0,0,0.0,0.0,0.0,0.0
2026-06-12T06:24:31+0900,grid_8122_22781,GBIKE,2,0,0,0.0,0.0,0.0,0.0
