prev_zone_id,zone_id,trip_count,device_count,operator_count,avg_distance_m,median_distance_m,avg_speed_kmph,first_timestamp,last_timestamp,origin_latitude,origin_longitude,dest_latitude,dest_longitude
grid_8123_22775,grid_8123_22776,58,50,1,604.0649139936963,586.496019070975,7.248138856148721,2026-06-12T15:40:10+0900,2026-06-13T23:45:04+0900,36.48666632758621,127.24995634482758,36.487748413793106,127.25631134482758
grid_8123_22775,grid_8123_22775,52,39,1,295.8419500535067,286.4132954156564,3.548100298607425,2026-06-12T16:50:05+0900,2026-06-14T00:10:14+0900,36.48694473076923,127.24921836538462,36.4867575,127.24899174999999
grid_8123_22776,grid_8123_22775,50,45,1,617.3450996903829,593.3280756964411,7.4485212506936564,2026-06-12T16:20:14+0900,2026-06-14T00:05:07+0900,36.487720859999996,127.25645985999999,36.486636440000005,127.24988814
grid_8129_22777,grid_8129_22777,46,38,1,276.22987762687404,289.6860050760271,3.311060454652716,2026-06-12T16:00:20+0900,2026-06-14T00:05:07+0900,36.51457139130435,127.25956147826086,36.51450258695652,127.26001000000001
grid_8129_22777,grid_8128_22775,42,39,1,827.2901028902861,827.7647518713495,9.939306956185561,2026-06-12T15:50:24+0900,2026-06-13T23:45:04+0900,36.513901023809524,127.25907702380952,36.51147854761905,127.25046404761903
grid_8128_22775,grid_8129_22777,39,35,1,817.5565032976634,802.8823784613127,9.81788189495222,2026-06-12T15:55:09+0900,2026-06-13T23:55:04+0900,36.51127692307693,127.25027166666666,36.513958435897436,127.25863702564104
grid_8128_22778,grid_8129_22777,34,29,1,735.2665334342028,722.1250550529421,8.84871372814301,2026-06-12T15:50:24+0900,2026-06-13T20:55:07+0900,36.51003308823529,127.2660945,36.513966823529415,127.25957591176471
grid_8123_22775,grid_8124_22776,33,33,1,716.6955106395864,714.1860601867392,8.628055345190354,2026-06-12T15:50:24+0900,2026-06-13T22:45:04+0900,36.48702863636363,127.24955612121211,36.490566606060604,127.25587124242423
grid_8123_22775,grid_8122_22775,29,28,1,426.6609864656021,393.6689855979652,5.127428731445656,2026-06-12T15:40:10+0900,2026-06-13T23:50:04+0900,36.486649275862064,127.24893120689654,36.48349406896552,127.25035044827585
grid_8124_22776,grid_8123_22775,27,27,1,755.4434168095422,739.5326575147136,9.043632941074323,2026-06-12T17:20:06+0900,2026-06-14T00:10:14+0900,36.49083859259259,127.25625818518519,36.48754211111111,127.24933988888888
grid_8129_22778,grid_8129_22777,27,25,1,588.4929536315608,581.2496247338117,7.055008602910777,2026-06-12T16:05:09+0900,2026-06-13T20:45:10+0900,36.51437577777778,127.26555522222223,36.514549074074075,127.25919503703705
grid_8125_22775,grid_8124_22776,25,24,1,758.0881708485638,725.5115114004828,9.114624003953683,2026-06-12T15:45:11+0900,2026-06-13T23:15:09+0900,36.49501784,127.24926584,36.491549559999996,127.25636852
grid_8129_22777,grid_8129_22778,25,23,1,532.3984141412966,527.6281210317163,6.465889651780519,2026-06-12T16:50:05+0900,2026-06-13T23:10:03+0900,36.51462196,127.25961563999999,36.51409544,127.26508088
grid_8132_22778,grid_8133_22777,25,21,1,481.3401442204329,495.2473986935792,5.77454590298999,2026-06-12T16:20:14+0900,2026-06-13T23:10:03+0900,36.52918052,127.26421708,36.530737439999996,127.25929959999999
grid_8124_22776,grid_8124_22775,24,23,1,616.8980044439692,667.7069464716036,7.364287238400266,2026-06-12T17:00:08+0900,2026-06-14T00:00:22+0900,36.491560166666666,127.25576954166667,36.492514666666665,127.24923633333333
grid_8128_22774,grid_8127_22775,23,23,1,936.1113586610347,944.5817767419518,11.032469287455982,2026-06-12T17:15:09+0900,2026-06-13T23:40:05+0900,36.51103295652174,127.24227117391304,36.504787478260866,127.24916434782608
grid_8150_22782,grid_8150_22782,23,18,1,260.506328844499,251.7752523508677,3.131814615433107,2026-06-12T16:50:05+0900,2026-06-13T21:25:05+0900,36.608520434782605,127.28829565217391,36.6084922173913,127.288076
grid_8124_22776,grid_8124_22776,23,21,1,255.39473557864898,235.6162959548668,3.0520046524925637,2026-06-12T16:10:19+0900,2026-06-13T22:55:04+0900,36.491917130434786,127.2554525652174,36.49200291304348,127.25554208695652
grid_8123_22776,grid_8124_22776,22,22,1,349.95200655493744,315.6414782135042,4.2263818484422995,2026-06-12T15:45:11+0900,2026-06-13T21:05:04+0900,36.48808818181818,127.25600131818182,36.490936090909095,127.25543581818182
grid_8123_22777,grid_8123_22777,22,21,1,274.4260521066618,266.13511783917346,3.303228442281261,2026-06-12T17:25:13+0900,2026-06-13T23:05:04+0900,36.48752354545454,127.2597070909091,36.48734709090909,127.25943677272727
grid_8127_22775,grid_8128_22774,21,21,1,867.9753879654232,861.9347861714888,10.414141163364391,2026-06-12T16:15:04+0900,2026-06-13T22:45:04+0900,36.50481176190476,127.24922914285715,36.510854476190474,127.24330009523808
grid_8126_22775,grid_8124_22776,20,19,1,1331.230215552917,1371.9066641157235,15.86429803377196,2026-06-12T20:00:13+0900,2026-06-13T23:20:08+0900,36.5019046,127.24868455000001,36.4917596,127.25647065000001
grid_8149_22783,grid_8150_22782,20,18,1,692.4726524336468,736.1602258143002,8.326290909984959,2026-06-12T19:05:06+0900,2026-06-13T23:10:03+0900,36.60390825,127.29362610000001,36.608753050000004,127.28884109999998
grid_8124_22775,grid_8124_22776,20,20,1,616.6253223302895,623.0180949560156,7.391494224683574,2026-06-12T17:05:13+0900,2026-06-13T23:45:04+0900,36.4925361,127.24941294999999,36.4913333,127.25591695
grid_8133_22777,grid_8132_22778,20,17,1,497.9702663347346,501.04012702088056,6.018106645636492,2026-06-12T16:40:12+0900,2026-06-13T23:05:04+0900,36.530763,127.2592012,36.529024500000006,127.26416915
grid_8122_22775,grid_8123_22775,20,20,1,398.9854717063684,385.97103385912135,4.740326761402061,2026-06-12T15:45:11+0900,2026-06-13T22:15:06+0900,36.483658049999995,127.25001964999998,36.48657475,127.24936035
grid_8129_22774,grid_8130_22773,19,17,1,831.3681776270986,879.818578302849,10.047702256759212,2026-06-12T16:05:09+0900,2026-06-13T22:20:04+0900,36.51268231578947,127.24233563157895,36.51866515789474,127.23710910526314
grid_8150_22782,grid_8149_22782,19,19,1,601.5881891735198,604.6885945846001,7.216264874531257,2026-06-12T15:50:24+0900,2026-06-13T21:25:05+0900,36.608563947368424,127.28826294736841,36.60333942105263,127.28958136842105
grid_8129_22774,grid_8129_22775,19,18,1,523.3631689371865,497.70754791296525,6.237277099999525,2026-06-12T16:20:14+0900,2026-06-13T21:40:05+0900,36.51414384210526,127.2442867368421,36.513189315789475,127.24891373684211
grid_8124_22776,grid_8125_22776,19,18,1,482.7420865151199,463.3394793794005,5.792528906130698,2026-06-12T16:20:14+0900,2026-06-13T23:10:03+0900,36.49082468421052,127.25673857894736,36.495040157894735,127.25604857894737
grid_8129_22777,grid_8128_22778,18,16,1,620.6177168434075,658.8675531791666,7.444272478216233,2026-06-12T17:35:11+0900,2026-06-13T23:40:05+0900,36.51385477777777,127.25990944444445,36.51016583333333,127.26495405555556
grid_8123_22776,grid_8122_22776,18,17,1,599.0470954119379,598.2929582036575,7.181938529938282,2026-06-12T16:10:19+0900,2026-06-13T22:50:09+0900,36.48713138888889,127.25661983333333,36.48292522222222,127.25354983333334
grid_8127_22772,grid_8128_22772,18,17,1,590.262445192507,558.5768558644504,7.08745145854942,2026-06-12T16:10:19+0900,2026-06-13T22:10:06+0900,36.505762833333335,127.23435699999999,36.510441944444445,127.23150855555556
grid_8123_22776,grid_8122_22775,17,16,1,791.8617441412158,780.7202714877637,9.494391551733198,2026-06-12T16:40:12+0900,2026-06-13T23:45:04+0900,36.48713594117647,127.25686364705882,36.48335570588235,127.24956723529412
grid_8130_22774,grid_8129_22774,17,16,1,609.7969496138726,623.1114223572848,7.396796420220445,2026-06-12T15:55:09+0900,2026-06-13T19:45:12+0900,36.51820117647059,127.24309070588234,36.512889,127.24280600000002
grid_8149_22782,grid_8150_22782,17,16,1,571.8484355595865,527.9693281607885,6.88953730079922,2026-06-12T16:50:05+0900,2026-06-13T19:40:03+0900,36.603702764705886,127.28992517647058,36.60862252941177,127.28887335294118
grid_8127_22774,grid_8127_22775,17,17,1,567.2655012158157,585.2018412338607,6.809781908446394,2026-06-12T17:25:13+0900,2026-06-13T23:50:04+0900,36.50469888235294,127.243145,36.50455170588235,127.24938411764705
grid_8150_22782,grid_8151_22782,17,17,1,404.50352264760306,360.6834856118575,4.888980539212374,2026-06-12T16:35:09+0900,2026-06-13T21:05:04+0900,36.608281999999996,127.28897476470587,36.61158529411765,127.2883195882353
grid_8126_22775,grid_8126_22777,16,13,1,847.4447987270466,811.4733760496567,10.14014263321765,2026-06-12T17:05:13+0900,2026-06-13T23:50:04+0900,36.501603625,127.24986375,36.501155187500004,127.2592338125
grid_8150_22782,grid_8149_22783,16,16,1,754.0713907869925,765.6205083343667,8.89037496354571,2026-06-12T15:50:24+0900,2026-06-13T22:40:04+0900,36.6086624375,127.2881461875,36.6034938125,127.29308337500001
grid_8128_22772,grid_8127_22772,16,14,1,615.9467556681824,623.637940364049,7.355990500296832,2026-06-12T16:00:20+0900,2026-06-13T23:25:03+0900,36.5107304375,127.23153793750001,36.50575425,127.234368
grid_8130_22773,grid_8130_22773,16,12,1,286.1909689197978,303.0824708861971,3.4175362834930114,2026-06-12T19:50:10+0900,2026-06-14T00:00:22+0900,36.518776875,127.237366,36.518747875,127.2377826875
grid_8122_22775,grid_8124_22776,15,15,1,980.6163782939889,894.9686448291473,11.837322271050045,2026-06-12T17:00:08+0900,2026-06-13T22:50:09+0900,36.483939400000004,127.24971000000001,36.4908286,127.25637320000001
grid_8123_22777,grid_8123_22775,15,15,1,916.3206951190483,897.5905300348124,10.920465209643679,2026-06-12T16:05:09+0900,2026-06-13T18:00:13+0900,36.487883333333336,127.25960906666666,36.486964533333335,127.24961293333334
grid_8128_22774,grid_8127_22773,15,14,1,825.3687488503383,744.7047314747786,10.021969646773961,2026-06-12T20:55:04+0900,2026-06-13T20:05:06+0900,36.51121679999999,127.24187266666667,36.504768,127.23779160000001
grid_8122_22777,grid_8123_22776,15,15,1,682.3894848316951,678.7100356614663,8.137335487058618,2026-06-12T17:35:11+0900,2026-06-13T23:25:03+0900,36.48281466666666,127.26068473333333,36.488100333333335,127.2569778
grid_8122_22776,grid_8123_22776,15,14,1,604.577147997827,644.4149080849085,7.258703732635334,2026-06-12T15:40:10+0900,2026-06-13T23:40:05+0900,36.48267673333333,127.25361193333333,36.48739973333333,127.25606506666666
grid_8125_22776,grid_8125_22775,15,15,1,578.8975817031302,615.7660762346128,6.9639286637135225,2026-06-12T16:05:09+0900,2026-06-13T23:50:04+0900,36.49460146666667,127.25567373333334,36.495659866666664,127.24942373333333
grid_8128_22774,grid_8128_22775,15,15,1,548.783843828806,521.651975688013,6.546774683887026,2026-06-12T16:30:12+0900,2026-06-13T22:00:13+0900,36.51072373333333,127.24318246666667,36.510871333333334,127.24907853333333
grid_8133_22778,grid_8132_22778,15,14,1,388.63450290458627,351.15345401691,4.69207227762138,2026-06-12T15:55:09+0900,2026-06-13T21:40:05+0900,36.5323314,127.26562806666668,36.52926786666667,127.26454266666666
grid_8123_22776,grid_8124_22777,15,15,1,373.8398529959628,305.98120971142504,4.444038436593259,2026-06-12T16:05:09+0900,2026-06-13T22:30:09+0900,36.48772073333334,127.25671293333333,36.490147,127.25942093333333
grid_8123_22777,grid_8123_22776,15,15,1,363.8247766735075,377.6847334354119,4.355811128404996,2026-06-12T16:00:20+0900,2026-06-13T23:50:04+0900,36.48775413333333,127.26008726666667,36.488084066666666,127.25693526666667
grid_8128_22772,grid_8129_22772,15,9,1,299.81045032214683,253.7302028801651,3.570105980445898,2026-06-12T18:10:09+0900,2026-06-13T22:35:06+0900,36.5108892,127.23265153333334,36.513381933333335,127.23254773333333
grid_8124_22776,grid_8127_22774,14,14,1,1910.558457309655,1986.044377389721,22.888507568236516,2026-06-12T19:00:12+0900,2026-06-14T00:10:14+0900,36.49146171428571,127.25678042857143,36.504973428571425,127.24366342857142
grid_8123_22776,grid_8121_22775,14,13,1,1175.1121873044908,1193.051318419839,13.911381405347827,2026-06-12T16:20:14+0900,2026-06-13T22:00:13+0900,36.48748557142857,127.25630478571429,36.47831135714286,127.25000157142857
grid_8132_22778,grid_8133_22776,14,14,1,894.2801240014085,885.8624352350662,10.74638678998947,2026-06-12T16:10:19+0900,2026-06-14T00:05:07+0900,36.52930385714286,127.26422457142857,36.53087657142857,127.25442764285715
grid_8124_22776,grid_8125_22775,14,14,1,814.382479757213,794.4076921985954,9.845104702767918,2026-06-12T22:50:07+0900,2026-06-13T22:10:06+0900,36.49126064285714,127.25632157142857,36.49583585714286,127.24945085714286
grid_8127_22774,grid_8128_22774,14,14,1,690.6119825026328,641.0182234175942,8.244891488655247,2026-06-12T16:40:12+0900,2026-06-13T23:40:05+0900,36.5051025,127.24263599999999,36.51112521428571,127.24235264285714
grid_8129_22774,grid_8130_22774,14,14,1,631.7072362774252,625.4091363101206,7.561966020799462,2026-06-12T15:40:10+0900,2026-06-13T21:55:07+0900,36.512349785714285,127.24249621428571,36.51767814285714,127.2429412857143
grid_8127_22775,grid_8127_22774,14,14,1,572.2352245442986,528.2953985848053,6.859753362556515,2026-06-12T16:05:09+0900,2026-06-13T22:30:09+0900,36.504304857142856,127.24941471428572,36.50458592857143,127.243106
grid_8129_22777,grid_8128_22777,14,14,1,521.0304264729494,507.20030792525245,6.267076790935968,2026-06-12T15:40:10+0900,2026-06-13T23:35:04+0900,36.51409485714286,127.25924578571428,36.509689571428574,127.26063157142858
grid_8124_22777,grid_8123_22777,14,14,1,424.0838073151929,440.26064356908523,5.076128877845082,2026-06-12T20:15:13+0900,2026-06-13T23:55:04+0900,36.49048764285714,127.2600297857143,36.48707342857143,127.26028221428571
grid_8121_22775,grid_8123_22776,13,13,1,1275.2865308476019,1272.1222092448486,15.356018702906642,2026-06-12T16:45:15+0900,2026-06-13T21:45:05+0900,36.47767592307692,127.24991407692308,36.487583384615384,127.25684553846153
grid_8125_22774,grid_8124_22776,13,13,1,1226.9665053836527,1195.985884555267,14.720818327005729,2026-06-12T18:40:13+0900,2026-06-13T23:15:09+0900,36.495541076923075,127.24361615384616,36.49109884615385,127.25607353846155
grid_8122_22777,grid_8123_22775,13,13,1,1002.5362690670428,959.1194599940828,11.934430796917582,2026-06-12T17:45:08+0900,2026-06-13T19:05:05+0900,36.48265923076923,127.25999,36.486899923076926,127.25019246153846
grid_8126_22776,grid_8124_22776,13,13,1,942.595965660232,1017.9092964200232,11.359127290994731,2026-06-12T20:05:04+0900,2026-06-13T22:50:09+0900,36.500289307692306,127.25527984615384,36.491968846153846,127.25600492307693
grid_8123_22775,grid_8123_22777,13,13,1,908.3873235003173,923.6652567470068,10.878233088456101,2026-06-12T18:20:08+0900,2026-06-13T22:15:06+0900,36.487009846153846,127.24938938461538,36.487747769230765,127.25934984615385
grid_8122_22775,grid_8123_22776,13,13,1,737.0784436773149,735.242319951811,8.855144823103085,2026-06-12T16:40:12+0900,2026-06-13T21:35:06+0900,36.483534846153844,127.25068392307692,36.4878203076923,127.25647823076923
grid_8128_22774,grid_8127_22774,13,13,1,658.882359917343,656.7270470597833,7.976818658279827,2026-06-12T18:20:08+0900,2026-06-13T23:35:04+0900,36.51084253846154,127.24355607692307,36.505135076923075,127.24312484615385
grid_8122_22777,grid_8121_22776,13,13,1,653.0661937707537,667.0641252663985,7.952087622568181,2026-06-12T17:25:13+0900,2026-06-13T20:35:04+0900,36.48219584615385,127.26012169230769,36.479374615384614,127.25406392307693
grid_8128_22777,grid_8129_22777,13,13,1,613.8448810525836,590.3013139493738,7.374341173496696,2026-06-12T18:05:08+0900,2026-06-13T23:15:09+0900,36.508864307692306,127.26101138461537,36.51411276923077,127.25939184615385
grid_8128_22775,grid_8128_22774,13,13,1,545.3984421058344,562.8825596707771,6.688927537557347,2026-06-12T15:40:10+0900,2026-06-13T20:10:08+0900,36.51085507692308,127.24932707692308,36.51093376923077,127.24346946153847
grid_8123_22777,grid_8124_22777,13,13,1,429.33012460509684,412.4053285321455,5.167441607510715,2026-06-12T21:50:04+0900,2026-06-13T23:45:04+0900,36.48737015384615,127.259898,36.49078846153846,127.2603836923077
grid_8129_22777,grid_8130_22777,13,13,1,414.7263574967804,393.4611135138478,5.002645054399387,2026-06-12T16:25:04+0900,2026-06-13T21:25:05+0900,36.51443823076923,127.25900138461537,36.517307307692306,127.26129907692308
grid_8129_22774,grid_8129_22774,13,12,1,391.82097582929833,395.5584153696387,4.6487714464013825,2026-06-12T16:05:09+0900,2026-06-13T23:50:04+0900,36.51357284615385,127.24390915384615,36.51367992307692,127.24453746153846
grid_8128_22778,grid_8128_22778,13,12,1,256.00365659683627,288.695255746762,3.060102359180839,2026-06-12T15:50:24+0900,2026-06-13T23:20:08+0900,36.50993869230769,127.26536792307692,36.50901523076923,127.2652533076923
grid_8124_22776,grid_8126_22775,12,12,1,1239.638325770433,1251.3476169913129,14.832116172004342,2026-06-12T17:30:15+0900,2026-06-14T00:10:14+0900,36.492457916666666,127.25632083333333,36.50188216666667,127.24896866666667
grid_8120_22776,grid_8122_22777,12,12,1,1004.1281308746687,992.9406354832292,12.06222759748296,2026-06-12T15:50:24+0900,2026-06-14T00:00:22+0900,36.474381666666666,127.25436258333333,36.481855,127.26037291666667
grid_8121_22782,grid_8122_22784,12,10,1,970.4778439361595,933.3877114741073,11.715188581947864,2026-06-12T19:45:08+0900,2026-06-13T21:45:05+0900,36.47810308333333,127.28964825000001,36.482939,127.29864458333333
grid_8124_22776,grid_8122_22777,12,12,1,941.640071615191,991.9245235352635,11.235194138010527,2026-06-12T16:45:15+0900,2026-06-13T23:15:09+0900,36.4910805,127.25684516666666,36.483201666666666,127.26052641666666
grid_8123_22775,grid_8124_22777,12,12,1,922.1259856063431,905.0107082107174,11.081603733446135,2026-06-12T16:05:09+0900,2026-06-13T22:55:04+0900,36.486504000000004,127.25098583333333,36.49049516666667,127.25991575
grid_8121_22776,grid_8123_22776,12,12,1,908.6979987158744,866.6727662771685,10.784753411094876,2026-06-12T18:00:19+0900,2026-06-14T00:00:22+0900,36.47965266666667,127.25307691666667,36.487105416666665,127.25708374999999
grid_8123_22775,grid_8124_22775,12,12,1,669.7713109265685,663.1483106153258,8.17826186205219,2026-06-12T16:05:09+0900,2026-06-13T22:20:04+0900,36.486649416666666,127.25025141666667,36.492581666666666,127.24923100000001
grid_8127_22775,grid_8128_22775,12,12,1,658.5757996113047,671.9344363998964,7.888972770105795,2026-06-12T16:15:04+0900,2026-06-13T17:30:17+0900,36.50494208333333,127.24969558333333,36.5106115,127.24949383333335
grid_8121_22776,grid_8122_22777,12,12,1,631.6239912273826,642.0910244219327,7.547678442075468,2026-06-12T19:30:10+0900,2026-06-13T21:25:05+0900,36.47844891666667,127.25506733333333,36.48241133333333,127.25979283333334
grid_8129_22775,grid_8129_22774,12,11,1,584.0162486913409,535.640332241076,6.99252223421979,2026-06-12T17:05:13+0900,2026-06-13T23:30:13+0900,36.512900916666666,127.24879666666668,36.51400683333333,127.2437125
grid_8123_22777,grid_8124_22776,12,12,1,568.1910548511687,514.378517391724,6.739101628590792,2026-06-12T17:40:14+0900,2026-06-13T22:25:03+0900,36.48710358333333,127.26051258333332,36.49048533333333,127.25621333333333
grid_8120_22776,grid_8121_22776,12,12,1,477.54250654081966,544.3388708647915,5.7579893084179155,2026-06-12T15:55:09+0900,2026-06-13T21:55:07+0900,36.474688916666665,127.25406316666665,36.478630583333334,127.25373283333333
grid_8124_22776,grid_8124_22777,12,12,1,396.1422473922121,426.1504479654468,4.77224237673794,2026-06-12T16:15:04+0900,2026-06-13T23:50:04+0900,36.4920295,127.25658483333332,36.490957,127.26034741666666
grid_8124_22776,grid_8123_22776,12,12,1,369.70968582542787,360.66032415246946,4.421665912378706,2026-06-12T17:00:08+0900,2026-06-13T23:20:08+0900,36.49109816666667,127.25606033333334,36.48796291666667,127.25688983333333
grid_8128_22775,grid_8128_22775,12,11,1,341.3032689300789,360.49203347531545,4.099787623852717,2026-06-12T15:45:11+0900,2026-06-13T21:55:07+0900,36.5108465,127.24953799999999,36.509436666666666,127.24919791666667
grid_8129_22777,grid_8128_22774,11,10,1,1432.6647681383145,1428.8613336006615,17.264097702626803,2026-06-12T16:20:14+0900,2026-06-13T15:10:15+0900,36.51368009090909,127.25838909090909,36.510724,127.242909
grid_8129_22774,grid_8129_22777,11,11,1,1343.2222224199909,1313.490558361135,16.37738175357882,2026-06-12T16:20:14+0900,2026-06-13T18:45:09+0900,36.513484363636366,127.24424990909091,36.51415318181818,127.25901672727272
grid_8124_22776,grid_8124_22774,11,11,1,1042.426797508065,994.2208355338926,12.467257477272607,2026-06-12T18:30:09+0900,2026-06-13T23:55:04+0900,36.49126972727273,127.25650572727272,36.49197109090909,127.244943
grid_8124_22776,grid_8122_22775,11,11,1,957.5433845390949,942.3070148940344,11.28533907200621,2026-06-12T17:25:13+0900,2026-06-13T23:15:09+0900,36.49041290909091,127.25628763636364,36.483872727272725,127.24954618181818
grid_8124_22776,grid_8126_22776,11,11,1,947.6698932841323,937.8576833853572,11.34915001449657,2026-06-12T18:50:05+0900,2026-06-13T23:30:13+0900,36.49121118181818,127.25642390909091,36.499581272727276,127.25507336363636
grid_8123_22777,grid_8122_22775,11,11,1,930.5187546623582,923.6986083100522,11.235652262921977,2026-06-12T16:25:04+0900,2026-06-13T22:05:08+0900,36.48782563636364,127.25862590909091,36.483661,127.24971436363636
grid_8121_22776,grid_8123_22775,11,11,1,826.7519561988921,757.8383476818484,9.866589091242888,2026-06-12T15:50:24+0900,2026-06-13T21:30:10+0900,36.479695,127.25370218181818,36.48624036363636,127.24968127272727
grid_8126_22777,grid_8126_22775,11,9,1,821.0581879794524,806.3144375603246,10.046535429313506,2026-06-12T17:30:15+0900,2026-06-13T22:20:04+0900,36.501152363636365,127.25921399999999,36.50195390909091,127.25014390909091
grid_8126_22775,grid_8125_22775,11,11,1,697.3451888893461,752.5686111645795,8.352891412296499,2026-06-12T16:30:12+0900,2026-06-13T23:10:03+0900,36.50114318181818,127.24900427272728,36.494972545454544,127.24872754545454
grid_8125_22776,grid_8124_22777,11,11,1,672.5084700241467,649.5835978510888,8.02324189784411,2026-06-12T16:30:12+0900,2026-06-13T19:30:07+0900,36.495582727272726,127.25599354545453,36.49044754545454,127.25985672727273
grid_8122_22777,grid_8122_22776,11,11,1,583.1202105089865,565.0029471042641,6.984535597653772,2026-06-12T16:35:09+0900,2026-06-13T23:10:03+0900,36.48272381818182,127.2599729090909,36.48283381818182,127.253955
grid_8122_22777,grid_8123_22777,11,10,1,571.4284689364193,582.6856496709119,6.823291566772249,2026-06-12T15:45:11+0900,2026-06-13T18:20:06+0900,36.482735999999996,127.26078372727274,36.487722363636365,127.26043054545454
grid_8124_22777,grid_8125_22777,11,9,1,553.7395499160756,539.3135930879477,6.695188789287803,2026-06-12T18:45:09+0900,2026-06-13T21:05:04+0900,36.490367545454546,127.25943636363637,36.49513190909091,127.26026790909091
grid_8125_22776,grid_8124_22776,11,11,1,526.9003949472703,515.3835810533104,6.328601959960028,2026-06-12T16:50:05+0900,2026-06-13T21:50:11+0900,36.49580145454545,127.25591245454547,36.49140190909091,127.256253
grid_8123_22777,grid_8123_22778,11,11,1,524.7097804823215,561.1607558186819,6.279652895531701,2026-06-12T16:40:12+0900,2026-06-13T21:20:06+0900,36.48697072727273,127.25974781818182,36.48819581818182,127.26529981818182
grid_8127_22773,grid_8127_22772,11,10,1,339.38200487969107,296.1155842940312,4.108356492908496,2026-06-12T18:00:19+0900,2026-06-13T22:30:09+0900,36.50548781818182,127.2381149090909,36.50568136363636,127.23464072727273
grid_8132_22778,grid_8132_22778,11,8,1,272.70715299256653,287.43035214389124,3.284514897659349,2026-06-12T20:10:04+0900,2026-06-13T23:35:04+0900,36.52872872727273,127.26624654545454,36.52856918181818,127.26549554545454
grid_8121_22776,grid_8121_22776,11,11,1,253.33316194846736,240.10288017251537,3.0857541238038495,2026-06-12T15:50:24+0900,2026-06-13T21:50:11+0900,36.478665909090914,127.25411181818181,36.47934990909091,127.25415081818181
grid_8122_22775,grid_8122_22775,11,10,1,233.0358378340566,262.268799818914,2.7565096729976597,2026-06-12T18:35:04+0900,2026-06-13T21:15:05+0900,36.48348045454546,127.25079672727271,36.483402818181816,127.24966718181818
grid_8127_22775,grid_8124_22777,10,10,1,1737.9907750630005,1789.3562018447997,20.941645137772817,2026-06-12T17:35:11+0900,2026-06-13T22:45:04+0900,36.5044646,127.24928870000001,36.491,127.25907380000001
grid_8128_22774,grid_8129_22777,10,9,1,1459.864455061775,1473.5446959221326,17.45325018907373,2026-06-12T18:55:05+0900,2026-06-13T21:40:05+0900,36.5111668,127.2425721,36.513295799999995,127.2585691
grid_8124_22776,grid_8125_22774,10,10,1,1180.2541287555798,1199.5438374486023,14.245441453001543,2026-06-12T15:55:09+0900,2026-06-14T00:10:14+0900,36.4917152,127.25575839999999,36.4959386,127.24382539999999
grid_8126_22777,grid_8124_22776,10,10,1,1130.2037942298662,1117.7084576595614,13.495817451645133,2026-06-12T16:50:05+0900,2026-06-14T00:00:22+0900,36.5012119,127.2599481,36.491517599999995,127.25630860000001
grid_8126_22775,grid_8128_22774,10,10,1,1115.8726504576207,1142.077389964134,13.518587108704583,2026-06-12T16:20:14+0900,2026-06-13T23:00:05+0900,36.5020728,127.2484421,36.5110662,127.2429738
grid_8124_22774,grid_8124_22776,10,10,1,1044.504368095128,1084.7102992854898,12.456991906560285,2026-06-12T21:20:06+0900,2026-06-13T23:25:03+0900,36.491402,127.2447377,36.4908935,127.25630450000001
grid_8123_22775,grid_8121_22775,10,10,1,964.9937089207415,960.2066139492962,11.688276790091317,2026-06-12T19:50:10+0900,2026-06-13T19:50:07+0900,36.486046400000006,127.25002400000001,36.4774187,127.2493972
grid_8124_22777,grid_8123_22775,10,10,1,942.9257275191014,890.8384322328818,11.283607534637474,2026-06-12T17:55:04+0900,2026-06-13T16:15:14+0900,36.4904259,127.2594124,36.486712999999995,127.25001749999998
grid_8122_22777,grid_8124_22776,10,10,1,867.626380498595,892.5852147464448,10.45251343595134,2026-06-12T16:25:04+0900,2026-06-13T23:45:04+0900,36.4830289,127.2604034,36.4902759,127.25687450000001
grid_8129_22774,grid_8130_22775,10,10,1,755.823031676615,719.3037567198005,8.985763882649833,2026-06-12T16:45:15+0900,2026-06-13T17:15:13+0900,36.5132097,127.2442581,36.518305,127.24961929999999
grid_8123_22775,grid_8124_22774,10,10,1,735.4017615938517,671.5461940902753,8.798832557583934,2026-06-12T18:50:05+0900,2026-06-13T22:05:08+0900,36.4864668,127.2492958,36.4915364,127.2443474
grid_8122_22783,grid_8121_22782,10,10,1,686.1729735846666,725.4658171099629,8.181712518918639,2026-06-12T16:10:19+0900,2026-06-13T21:00:10+0900,36.482479,127.29426000000001,36.478256800000004,127.2888481
grid_8124_22774,grid_8123_22775,10,10,1,671.6805031685527,661.8290910475023,7.977207446576564,2026-06-12T15:45:11+0900,2026-06-13T17:55:06+0900,36.491686900000005,127.24450320000001,36.487248,127.2493733
grid_8121_22777,grid_8121_22776,10,10,1,644.5679314119373,652.4811804357236,7.661273234646347,2026-06-12T16:20:14+0900,2026-06-13T17:30:17+0900,36.4796017,127.26091260000001,36.4786694,127.2541322
grid_8123_22776,grid_8122_22777,10,10,1,632.9798423064367,616.4310190154628,7.594057111406355,2026-06-12T16:50:05+0900,2026-06-13T20:25:04+0900,36.4879513,127.2569933,36.4829885,127.26028790000001
grid_8124_22777,grid_8123_22778,10,10,1,606.9473094760426,632.9285865089541,7.353796346275127,2026-06-12T18:05:08+0900,2026-06-13T23:20:08+0900,36.491052100000005,127.2597098,36.4885178,127.2655556
