timestamp,operator_name,device_count,effective_device_count,avg_battery,p10_battery,median_battery,low_battery_count,zone_count
2026-06-12T20:40:15+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T20:40:15+0900,GBIKE,2796,2796,66.5532904148784,34.0,67.0,0,194
2026-06-12T20:45:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T20:45:08+0900,GBIKE,2798,2798,66.51179413867048,34.0,67.0,0,195
2026-06-12T20:50:05+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T20:50:05+0900,GBIKE,2798,2798,66.49571122230165,33.0,67.0,0,195
2026-06-12T20:55:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T20:55:04+0900,GBIKE,2798,2798,66.53109363831308,33.69999999999999,67.0,0,195
2026-06-12T21:00:15+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:00:15+0900,GBIKE,2798,2798,66.60757684060043,34.0,67.0,0,194
2026-06-12T21:05:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:05:06+0900,GBIKE,2798,2798,66.63581129378127,34.0,67.0,0,194
2026-06-12T21:10:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:10:08+0900,GBIKE,2798,2798,66.7240886347391,34.0,67.5,0,194
2026-06-12T21:15:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:15:08+0900,GBIKE,2798,2798,66.73052180128663,34.0,68.0,0,194
2026-06-12T21:20:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:20:06+0900,GBIKE,2798,2798,66.8120085775554,34.0,68.0,0,194
2026-06-12T21:25:03+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:25:03+0900,GBIKE,2798,2798,66.77519656897785,34.0,68.0,0,194
2026-06-12T21:30:14+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:30:14+0900,GBIKE,2798,2798,66.85346676197284,34.0,68.0,0,194
2026-06-12T21:35:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:35:07+0900,GBIKE,2798,2798,66.79735525375268,34.0,68.0,0,194
2026-06-12T21:40:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:40:04+0900,GBIKE,2798,2798,66.79342387419585,34.0,68.0,0,194
2026-06-12T21:45:12+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:45:12+0900,GBIKE,2798,2798,66.81665475339528,34.0,68.0,0,194
2026-06-12T21:50:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:50:04+0900,GBIKE,2798,2798,66.77805575411008,33.69999999999999,68.0,0,194
2026-06-12T21:55:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T21:55:04+0900,GBIKE,2798,2798,66.83917083631165,33.69999999999999,68.0,0,194
2026-06-12T22:00:16+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:00:16+0900,GBIKE,2798,2798,66.91136526090064,34.0,68.0,0,194
2026-06-12T22:05:06+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:05:06+0900,GBIKE,2798,2798,66.93888491779843,34.0,68.0,0,194
2026-06-12T22:10:05+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:10:05+0900,GBIKE,2798,2798,67.01000714796282,34.0,68.0,0,194
2026-06-12T22:15:10+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:15:10+0900,GBIKE,2798,2798,67.01286633309506,34.0,68.0,0,194
2026-06-12T22:20:11+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:20:11+0900,GBIKE,2798,2798,67.02501786990707,34.0,68.0,0,194
2026-06-12T22:25:04+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:25:04+0900,GBIKE,2798,2798,67.06790564689064,34.0,68.0,0,195
2026-06-12T22:30:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:30:07+0900,GBIKE,2798,2798,67.01751250893496,34.0,68.0,0,195
2026-06-12T22:35:03+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:35:03+0900,GBIKE,2798,2798,66.97212294496069,34.0,68.0,0,195
2026-06-12T22:40:09+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:40:09+0900,GBIKE,2798,2798,66.93888491779843,33.69999999999999,68.0,0,195
2026-06-12T22:45:09+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:45:09+0900,GBIKE,2798,2798,66.92244460328806,33.69999999999999,68.0,0,195
2026-06-12T22:50:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:50:07+0900,GBIKE,2798,2798,66.87133666904933,33.69999999999999,67.5,0,194
2026-06-12T22:55:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T22:55:07+0900,GBIKE,2798,2798,66.84167262330236,33.69999999999999,67.0,0,195
2026-06-12T23:00:09+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:00:09+0900,GBIKE,2797,2797,66.78870218090812,33.0,67.0,0,195
2026-06-12T23:05:03+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:05:03+0900,GBIKE,2798,2798,66.74946390278771,33.0,67.0,0,195
2026-06-12T23:10:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:10:07+0900,GBIKE,2798,2798,66.7108649035025,33.0,67.0,0,195
2026-06-12T23:15:12+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:15:12+0900,GBIKE,2798,2798,66.65832737669764,33.0,67.0,0,195
2026-06-12T23:20:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:20:07+0900,GBIKE,2797,2797,66.59706828745084,33.0,67.0,0,195
2026-06-12T23:25:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:25:08+0900,GBIKE,2797,2797,66.547729710404,33.0,67.0,0,195
2026-06-12T23:30:13+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:30:13+0900,GBIKE,2798,2798,66.52358827734096,33.0,67.0,0,195
2026-06-12T23:35:07+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:35:07+0900,GBIKE,2797,2797,66.47336431891313,33.0,67.0,0,195
2026-06-12T23:40:05+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:40:05+0900,GBIKE,2798,2798,66.45461043602573,33.0,67.0,0,195
2026-06-12T23:45:09+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:45:09+0900,GBIKE,2797,2797,66.39292098677154,33.0,67.0,0,195
2026-06-12T23:50:08+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:50:08+0900,GBIKE,2798,2798,66.35453895639742,33.0,67.0,0,195
2026-06-12T23:55:03+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-12T23:55:03+0900,GBIKE,2797,2797,66.30496961029675,33.0,67.0,0,196
2026-06-13T00:00:29+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
2026-06-13T00:00:29+0900,GBIKE,2798,2798,66.27662616154396,33.0,67.0,0,196
2026-06-13T00:05:11+0900,ALPACA,1368,1368,75.20833333333333,44.0,77.0,0,195
